,bitscore,annotation,cassette_id
WP_008276596.1|cas12k|Marcus,-1.0,unknown,1
ACB53128.1|cas12k|Marcus,-1.0,unknown,1
QFS48942.1|cas12k|Marcus,-1.0,unknown,1
BAY20677.1|cas12k|Marcus,-1.0,unknown,1
BAT55382.1|cas12k|Marcus,-1.0,unknown,1
OUC12050.1|cas12k|Marcus,-1.0,unknown,1
WP_017296743.1|cas12k|Marcus,-1.0,unknown,1
WP_015184614.1|cas12k|Marcus,-1.0,unknown,1
WP_072619878.1|cas12k|Marcus,-1.0,unknown,1
WP_146294649.1|cas12k|Marcus,-1.0,unknown,1
BAZ36934.1|cas12k|Marcus,-1.0,unknown,1
WP_019497312.1|cas12k|Marcus,-1.0,unknown,1
WP_152590046.1|cas12k|Marcus,-1.0,unknown,1
PZV06487.1|cas12k|Marcus,-1.0,unknown,1
WP_094343940.1|cas12k|Marcus,-1.0,unknown,1
WP_106368686.1|cas12k|Marcus,-1.0,unknown,1
WP_099436544.1|cas12k|Marcus,-1.0,unknown,1
AUC60501.1|cas12k|Marcus,-1.0,unknown,1
BAQ64620.1|cas12k|Marcus,-1.0,unknown,1
WP_088893327.1|cas12k|Marcus,-1.0,unknown,1
WP_069791082.1|cas12k|Marcus,-1.0,unknown,1
WP_015183357.1|cas12k|Marcus,-1.0,unknown,1
WP_027843568.1|cas12k|Marcus,-1.0,unknown,1
WP_096384998.1|cas12k|Marcus,-1.0,unknown,1
CDN11863.1|cas12k|Marcus,-1.0,unknown,1
WP_163929718.1|cas12k|Marcus,-1.0,unknown,1
WP_039730330.1|cas12k|Marcus,-1.0,unknown,1
WP_073608258.1|cas12k|Marcus,-1.0,unknown,1
BAY38490.1|cas12k|Marcus,-1.0,unknown,1
AFY67257.1|cas12k|Marcus,-1.0,unknown,1
ABA20785.1|cas12k|Marcus,-1.0,unknown,1
AFZ58287.1|cas12k|Marcus,-1.0,unknown,1
AFZ13451.1|cas12k|Marcus,-1.0,unknown,1
BAY83128.1|cas12k|Marcus,-1.0,unknown,1
ABA20947.1|cas12k|Marcus,-1.0,unknown,1
ALF54868.1|cas12k|Marcus,-1.0,unknown,1
ACK66236.1|cas12k|Marcus,-1.0,unknown,1
AFZ00435.1|cas12k|Marcus,-1.0,unknown,1
AFZ56196.1|cas12k|Marcus,-1.0,unknown,1
BAS55909.1|cas12k|Marcus,-1.0,unknown,1
ABA21816.1|cas12k|Marcus,-1.0,unknown,1
ACK66979.1|cas12k|Marcus,-1.0,unknown,1
AFZ13045.1|cas12k|Marcus,-1.0,unknown,1
KYC40734.1|cas12k|Marcus,-1.0,unknown,1
BAQ63841.1|cas12k|Marcus,-1.0,unknown,1
ACK66984.1|cas12k|Marcus,-1.0,unknown,1
WP_174709822.1|cas12k|Marcus,-1.0,unknown,1
WP_181927535.1|cas12k|Marcus,-1.0,unknown,1
WP_167726880.1|cas12k|Marcus,-1.0,unknown,1
WP_174709709.1|cas12k|Marcus,-1.0,unknown,1
WP_096598305.1|cas12k|Marcus,-1.0,unknown,1
WP_169266289.1|cas12k|Marcus,-1.0,unknown,1
WP_168696136.1|cas12k|Marcus,-1.0,unknown,1
WP_167726285.1|cas12k|Marcus,-1.0,unknown,1
WP_179072481.1|cas12k|Marcus,-1.0,unknown,1
WP_015161245.1|cas12k|Marcus,-1.0,unknown,1
WP_088892326.1|cas12k|Marcus,-1.0,unknown,1
WP_165390112.1|cas12k|Marcus,-1.0,unknown,1
WP_088893813.1|cas12k|Marcus,-1.0,unknown,1
WP_106255089.1|cas12k|Marcus,-1.0,unknown,1
BAU13962.1|cas12k|Marcus,-1.0,unknown,1
QOV23600.1|cas12k|Marcus,-1.0,unknown,1
AUC60976.1|cas12k|Marcus,-1.0,unknown,1
QSJ20838.1|cas12k|Marcus,-1.0,unknown,1
QSJ20360.1|cas12k|Marcus,-1.0,unknown,1
WP_181154120.1|cas12k|Marcus,-1.0,unknown,1
WP_190711461.1|cas12k|Marcus,-1.0,unknown,1
PSN12342.1|cas12k|Marcus,-1.0,unknown,1
PSN81036.1|cas12k|Marcus,-1.0,unknown,1
WP_068819945.1|cas12k|Marcus,-1.0,unknown,1
PSB14763.1|cas12k|Marcus,-1.0,unknown,1
QXE24819.1|cas12k|Marcus,-1.0,unknown,1
BAZ64546.1|cas12k|Marcus,-1.0,unknown,1
BAB74390.1|cas12k|Marcus,-1.0,unknown,1
WP_069072561.1|cas12k|Marcus,-1.0,unknown,1
BAZ25538.1|cas12k|Marcus,-1.0,unknown,1
BAY94246.1|cas12k|Marcus,-1.0,unknown,1
WP_187308154.1|cas12k|Marcus,-1.0,unknown,1
BAY18180.1|cas12k|Marcus,-1.0,unknown,1
WP_096573641.1|cas12k|Marcus,-1.0,unknown,1
WP_094342550.1|cas12k|Marcus,-1.0,unknown,1
AUB36901.1|cas12k|Marcus,-1.0,unknown,1
BAZ48744.1|cas12k|Marcus,-1.0,unknown,1
QSJ20352.1|cas12k|Marcus,-1.0,unknown,1
WP_206757980.1_WP_199328250.1|cas12k|Marcus,-1.0,unknown,1
WP_236143860.1|cas12k|Marcus,-1.0,unknown,1
MBL1200960.1|cas12k|Marcus,-1.0,unknown,1
MBD2301207.1|cas12k|Marcus,-1.0,unknown,1
MBN3890555.1_MBN3890556.1|cas12k|Marcus,-1.0,unknown,1
MBD2451646.1|cas12k|Marcus,-1.0,unknown,1
MBD2726684.1|cas12k|Marcus,-1.0,unknown,1
MBH8577236.1|cas12k|Marcus,-1.0,unknown,1
MBD2490463.1|cas12k|Marcus,-1.0,unknown,1
MBD2513857.1|cas12k|Marcus,-1.0,unknown,1
