,bitscore,annotation,cassette_id
A0A8J7IFV9|cas12k|uniprot_tr,831.6,cas12j,1
A0A2M7EKK8|Cas12a|uniprot_tr,282.4,cas12a,1
A0A0D8I9N4|cas12|uniprot_tr,429.9,cas1,1
A0AA43GR65|cas12k|uniprot_tr,1019.6,cas12j,1
A0AAJ6NQH5|cas12k|uniprot_tr,907.6,cas12k,1
A0A975EKD8|cas12b|uniprot_tr,406.4,cas12b,1
A0A935HJX8|cas12a|uniprot_tr,1488.3,cas12a,1
A0A7S6RF21|cas12k|uniprot_tr,1143.7,cas12k,1
A0A2H0RSJ1|Cas12a|uniprot_tr,-1.0,unknown,1
A0A933K8T3|cas12b|uniprot_tr,124.8,cas12b,1
A0A7V2SX62|Cas12a|uniprot_tr,190.5,cas12a,1
A0A9D8TIK2|cas12a|uniprot_tr,1341.9,cas12a,1
A0A9D8TJA5|cas12a|uniprot_tr,1655.1,cas12a,1
A0A7T3RDH8|cas12a|uniprot_tr,1274.2,cas12a,1
A0A5B7UI06|Cas12a|uniprot_tr,132.0,cas12a,1
A0A5B7UHU0|Cas12a|uniprot_tr,109.5,cas12a,1
A0A5B7UHS1|Cas12a|uniprot_tr,154.8,cas12a,1
A0A7X7KIS4|cas12b|uniprot_tr,526.0,cas12b,1
A0A0G3GN43|cas12|uniprot_tr,202.6,cas3,1
A0A951PZA8|cas12k|uniprot_tr,423.4,cas12k,1
A0A951Q232|cas12k|uniprot_tr,1044.3,cas12k,1
A0A951PW48|cas12k|uniprot_tr,946.5,cas12k,1
A0A943XG95|cas12a|uniprot_tr,1269.6,cas12a,1
A0A937SBC8|cas12k|uniprot_tr,840.8,cas12j,1
A0A937S0T2|cas12k|uniprot_tr,585.4,cas12j,1
A0A930BC56|cas12a|uniprot_tr,994.3,cas12a,1
A0A7W4HGG7|cas12a|uniprot_tr,1012.7,cas12a,1
A0A7W4HMH4|Cas12a|uniprot_tr,64.4,cas12a,1
A0A839JUN2|cas12a|uniprot_tr,1022.4,cas12a,1
A0A7X7P0B2|cas12a|uniprot_tr,912.1,cas12a,1
A0A2M8EYL3|Cas12a|uniprot_tr,169.0,cas12a,1
A0A2M8F511|Cas12a|uniprot_tr,463.4,cas12a,1
A0A936LT08|cas12b|uniprot_tr,575.2,cas12b,1
A0A966EXH1|cas12a|uniprot_tr,593.2,cas12a,1
A0A3D0YU05|Cas12a|uniprot_tr,310.6,cas12a,1
A0A9D1RFF1|cas12a|uniprot_tr,1404.8,cas12a,1
A0A958VJ95|cas12a|uniprot_tr,347.0,cas12a,1
A0A959UCH2|cas12a|uniprot_tr,585.8,cas12a,1
A0A7Y5C4G7|cas12a|uniprot_tr,853.2,cas12a,1
A0A9E3NKD4|cas12a|uniprot_tr,1479.1,cas12a,1
A0A9D2E0I7|cas12a|uniprot_tr,1420.4,cas12a,1
A0AAE3A1Z5|cas12a|uniprot_tr,1346.2,cas12a,1
A0A8I1J0X3|cas12a|uniprot_tr,1535.8,cas12a,1
A0A9E2QZL7|cas12d|uniprot_tr,884.9,cas12d,1
A0A951R656|cas12a|uniprot_tr,1612.2,cas12a,1
A0A952AVH5|cas12a|uniprot_tr,849.0,cas12a,1
A0A951ZZ82|cas12a|uniprot_tr,1182.4,cas12a,1
A0A9E2I9K5|cas12a|uniprot_tr,1204.5,cas12a,1
A0A947WPV6|cas12a|uniprot_tr,1019.6,cas12a,1
A0A7X5L4L9|Cas12a|uniprot_tr,273.2,cas12a,1
A0A376CMH9|cas12|uniprot_tr,207.1,cas3,1
A0A954L0L4|cas12b|uniprot_tr,349.4,cas12b,1
A0A934E860|cas12a|uniprot_tr,1250.6,cas12a,1
A0A7C6JPC1|cas12a|uniprot_tr,1108.4,cas12a,1
A0A947DDJ8|cas12k|uniprot_tr,886.8,cas12j,1
A0A947DE74|cas12k|uniprot_tr,565.8,cas12j,1
A0A944G251|cas12a|uniprot_tr,802.3,cas12a,1
A0A944AWY9|cas12a|uniprot_tr,1403.8,cas12a,1
A0A9D8WTH5|cas12a|uniprot_tr,1374.5,cas12a,1
A0A7V6IQ32|cas12a|uniprot_tr,1183.0,cas12a,1
A0A7V6TK38|cas12a|uniprot_tr,1114.0,cas12a,1
A0A955HJF2|cas12a|uniprot_tr,496.5,cas12a,1
A0A7X7AI24|Cas12a|uniprot_tr,153.7,cas12a,1
A0A955HKT8|cas12a|uniprot_tr,705.1,cas12a,1
A0A1S2WWT4|Cas12a|uniprot_tr,214.4,cas12a,1
A0A9D5YVV1|cas12b|uniprot_tr,160.7,cas12b,1
A0A966GAW2|cas12a|uniprot_tr,1291.8,cas12a,1
A0A9D5U9Z2|cas12b|uniprot_tr,501.8,cas12b,1
A0AAX0BFB8|cas12a|uniprot_tr,1336.2,cas12a,1
A0A413B488|Cas12a|uniprot_tr,74.4,cas12a,1
A0AAP3Q149|cas12a|uniprot_tr,1344.6,cas12a,1
A0AAW4UHW3|cas12a|uniprot_tr,1346.6,cas12a,1
A0A6L5T656|cas12a|uniprot_tr,1344.9,cas12a,1
A0AAW4WG28|cas12a|uniprot_tr,1345.4,cas12a,1
A0A850QNX9|cas12c|uniprot_tr,1280.2,cas12c,1
A0A971MR68|cas12a|uniprot_tr,957.4,cas12a,1
A0AAW9R1W0|cas12k|uniprot_tr,442.6,cas12j,1
A0A7X7BUP8|cas12a|uniprot_tr,1245.8,cas12a,1
A0A9X7XSH8|cas12b|uniprot_tr,1430.2,cas12b,1
A0A932QZP6|Cas12a|uniprot_tr,-1.0,unknown,1
A0A6L9KEV1|cas12a|uniprot_tr,1603.1,cas12a,1
A0A6M1UF64|cas12b|uniprot_tr,1269.6,cas12b,1
A0A6N9TP17|cas12b|uniprot_tr,926.6,cas12b,1
A0A3M8BCW8|Cas12b|uniprot_tr,1430.2,cas12b,1
A0A969ZZ01|cas12a|uniprot_tr,1416.4,cas12a,1
A0A8J7HP03|cas12k|uniprot_tr,1093.8,cas12k,1
A0A2M8D5W7|Cas12a|uniprot_tr,259.6,cas12a,1
A0A952VJP6|cas12b|uniprot_tr,366.8,cas12b,1
A0A952WQY1|cas12b|uniprot_tr,518.5,cas12b,1
A0A6I3SPI6|cas12b|uniprot_tr,543.8,cas12b,1
A0A7C9H0Z9|cas12a|uniprot_tr,1749.9,cas12a,1
A0A7S6MDR7|cas12b|uniprot_tr,444.7,cas12b,1
A0A9E2NRP4|cas12c|uniprot_tr,903.6,cas12c,1
A0A4Y9J6K2|Cas12a|uniprot_tr,112.5,cas12a,1
A0A2N1SVZ0|Cas12a|uniprot_tr,-1.0,unknown,1
A0A2N1SVK3|Cas12a|uniprot_tr,-1.0,unknown,1
A0A1V5W0P4|Cas12a|uniprot_tr,112.9,cas12a,1
A0AAQ2Q2F9|cas12a|uniprot_tr,1604.1,cas12a,1
A0A944GKD6|cas12a|uniprot_tr,1359.8,cas12a,1
A0A2M8KRP2|Cas12a|uniprot_tr,82.6,cas12a,1
A0A928T6C4|cas12b|uniprot_tr,269.6,cas12b,1
A0AAW6JP10|cas12k|uniprot_tr,1283.5,cas12k,1
A0A352M8K3|Cas12a|uniprot_tr,-1.0,unknown,1
A0A7X7MW58|cas12a|uniprot_tr,1186.3,cas12a,1
A0A7X8X2U5|cas12b|uniprot_tr,1204.2,cas12b,1
A0A971PHS7|cas12b|uniprot_tr,453.1,cas12b,1
A0A933JER1|cas12b|uniprot_tr,410.9,cas12b,1
A0A933UAD6|cas12b|uniprot_tr,401.2,cas12b,1
A0A933X5B0|cas12b|uniprot_tr,439.6,cas12b,1
A0A7T5ELD8|cas12b|uniprot_tr,1200.3,cas12b,1
A0A932D685|cas12b|uniprot_tr,261.6,cas12b,1
A0A9E0TWI3|Cas12a|uniprot_tr,-1.0,unknown,1
A0A3C1TMF2|Cas12a|uniprot_tr,152.6,cas12a,1
A0A951PK38|cas12k|uniprot_tr,623.4,cas12j,1
A0A2H0BYR2|Cas12a|uniprot_tr,735.6,cas12a,1
A0A971QJY0|cas12b|uniprot_tr,492.5,cas12b,1
A0A7X6UPR0|cas12a|uniprot_tr,411.7,cas12a,1
A0A7Y5BKX6|cas12a|uniprot_tr,655.2,cas12a,1
A0A960Y2K7|cas12b|uniprot_tr,497.3,cas12b,1
A0A7X8UMW7|cas12b|uniprot_tr,647.9,cas12b,1
A0A7Y5BLH8|cas12a|uniprot_tr,627.9,cas12a,1
A0A961ANQ0|cas12b|uniprot_tr,159.5,cas12b,1
A0A961AM64|cas12b|uniprot_tr,239.1,cas12b,1
A0A951QGC2|cas12k|uniprot_tr,977.9,cas12j,1
A0A9E0V6E4|cas12a|uniprot_tr,713.0,cas12a,1
A0A968J8B4|Cas12a|uniprot_tr,77.2,cas12a,1
A0A9E0V828|cas12a|uniprot_tr,1622.7,cas12a,1
A0A9D6UB36|Cas12a|uniprot_tr,199.5,cas12a,1
A0A968M8C2|Cas12a|uniprot_tr,221.9,cas12a,1
A0A7Y7TJ07|cas12a|uniprot_tr,1711.6,cas12a,1
A0A968M994|Cas12a|uniprot_tr,239.7,cas12a,1
A0A968J7Z8|Cas12a|uniprot_tr,81.3,cas12a,1
A0A9D2J165|cas12a|uniprot_tr,1669.0,cas12a,1
A0A1F5N4R3|Cas12a|uniprot_tr,261.1,cas12a,1
A0A968VM78|Cas12a|uniprot_tr,239.0,cas12a,1
A0A660MWQ9|Cas12a|uniprot_tr,119.5,cas12a,1
A0A929SBX7|cas12a|uniprot_tr,1031.9,cas12a,1
A0A7X5JL17|cas12a|uniprot_tr,1173.3,cas12a,1
A0A944DCC9|cas12a|uniprot_tr,1108.6,cas12a,1
G2FJU2|cas12|uniprot_tr,383.7,cas1,1
A0A3M0Z3E0|Cas12a|uniprot_tr,345.8,cas12a,1
A0A7X5JDJ4|cas12a|uniprot_tr,1291.8,cas12a,1
A0A8J7AXI2|cas12k|uniprot_tr,775.6,cas12j,1
A0A7X8J493|cas12a|uniprot_tr,1297.0,cas12a,1
A0A971FV30|cas12a|uniprot_tr,478.8,cas12a,1
A0A9D9CPV2|cas12a|uniprot_tr,1466.7,cas12a,1
A0A2J0LTY6|Cas12a|uniprot_tr,312.5,cas12a,1
A0A9D1T1T5|cas12a|uniprot_tr,1172.9,cas12a,1
A0A939A6Q9|cas12b|uniprot_tr,546.5,cas12b,1
A0A934BJG6|Cas12a|uniprot_tr,200.6,cas12a,1
A0A934BKR2|Cas12a|uniprot_tr,64.8,cas12a,1
A0A951P3X7|cas12k|uniprot_tr,295.0,cas12j,1
A0A0E3UUN7|Cas12a|uniprot_tr,154.4,cas12a,1
A0A0F9A3X5|Cas12a|uniprot_tr,-1.0,unknown,1
A0A645IKS6|Cas12a|uniprot_tr,177.7,cas12a,1
A0A645BKE5|Cas12a|uniprot_tr,636.9,cas12a,1
