,bitscore,annotation,cassette_id
CP093226|Cas12b|NCBI,28.8,cas3,1
CP133829|Cas12a|NCBI,22.0,cas3,1
OY282383|Cas12f|NCBI,203.4,cas12f,1
CP003362|Cas12f|NCBI,222.0,cas12f,1
CP027303|Cas12f|NCBI,197.4,DinG,1
CP043943|Cas12a|NCBI,9.5,cas8e,1
CP086336|Cas12b|NCBI,28.8,cas3,1
CP015435|Cas12a|NCBI,74.7,cas12f,1
CP138416|Cas12b|NCBI,28.8,cas3,1
CP011107|Cas12f|NCBI,162.7,cas12f,1
BK022099|Cas12f|NCBI,244.0,cas12f,1
CP091840|Cas12f|NCBI,175.1,cas12f,1
LS483296|Cas12b|NCBI,28.8,cas3,1
CP004077|Cas12f|NCBI,162.7,cas12f,1
CP019418|Cas12b|NCBI,126.0,DinG,1
CP009504|Cas12f|NCBI,234.2,cas12f,1
CP059364|Cas12f|NCBI,215.2,cas12f,1
AP014508|Cas12f|NCBI,152.5,cas12f,1
CP128458|Cas12a|NCBI,30.5,cas12f,1
AP018233|Cas12f|NCBI,419.0,cas12f,1
LN831027|Cas12a|NCBI,175.6,DinG,1
CP076329|Cas12f|NCBI,276.6,cas12f,1
CP083387|Cas12a|NCBI,32.5,cas3,1
CP001173|Cas12f|NCBI,209.7,cas12n,1
OY762648|Cas12f|NCBI,137.9,cas12f,1
CP037903|Cas12b|NCBI,28.8,cas3,1
CP026932|Cas12b|NCBI,28.8,cas3,1
CP002348|Cas12f|NCBI,205.0,cas12f,1
AP013356|Cas12f|NCBI,212.0,cas12f,1
AP028097|Cas12a|NCBI,10.8,cas8e,1
CP041422|Cas12b|NCBI,27.0,cas3,1
CP060885|Cas12b|NCBI,32.8,cas3,1
BA000043|Cas12f|NCBI,249.1,cas12f,1
CP045914|Cas12b|NCBI,116.0,DinG,1
CP073339|Cas12a|NCBI,13.0,cas4,1
AP028838|Cas12a|NCBI,9.5,cas8e,1
AP023046|Cas12f|NCBI,145.2,cas12f,1
CP124979|Cas12b|NCBI,28.8,cas3,1
CP013334|Cas12f|NCBI,177.4,DinG,1
CP084635|Cas12b|NCBI,26.0,cas3,1
CP084521|Cas12a|NCBI,10.8,cas8e,1
CP032912|Cas12f|NCBI,210.0,cas12n,1
CP110483|Cas12a|NCBI,31.0,cas3,1
CP061475|Cas12a|NCBI,190.2,DinG,1
CP072377|Cas12f|NCBI,214.4,cas12f,1
AP027162|Cas12f|NCBI,27.6,cas3,1
CP002059|Cas12a|NCBI,28.0,cas12f,1
CP135502|Cas12b|NCBI,33.0,cas3,1
CP032910|Cas12f|NCBI,217.3,cas12n,1
CP137641|Cas12a|NCBI,27.1,cas3,1
CP012597|Cas12b|NCBI,126.0,DinG,1
LR134519|Cas12f|NCBI,212.3,cas12f,1
OX639992|Cas12f|NCBI,185.9,cas12f,1
MF547663|Cas12f|NCBI,115.5,cas12f,1
CP099805|Cas12b|NCBI,26.0,cas3,1
CP002770|Cas12a|NCBI,27.0,cas3h,1
CP022524|Cas12f|NCBI,213.9,cas12f,1
AP023230|Cas12b|NCBI,28.8,cas3,1
CP051372|Cas12b|NCBI,126.0,DinG,1
CP058594|Cas12a|NCBI,28.6,cas3,1
CP086340|Cas12b|NCBI,28.8,cas3,1
CP001393|Cas12f|NCBI,507.6,csx1,1
CP026326|Cas12f|NCBI,212.0,cas12f,1
CP019858|Cas12a|NCBI,22.0,cas3,1
CP075889|Cas12a|NCBI,13.0,csn2,1
BK035606|Cas12f|NCBI,233.0,cas12f,1
OY762258|Cas12f|NCBI,136.4,cas12f,1
CP040094|Cas12a|NCBI,44.7,cas3,1
CP074592|Cas12b|NCBI,117.1,DinG,1
CP002472|Cas12a|NCBI,31.0,cas3,1
CP120849|Cas12a|NCBI,26.5,csn2,1
KF705205|Cas12a|NCBI,9.5,cas8e,1
CP076376|Cas12f|NCBI,215.4,cas12f,1
CP054698|Cas12f|NCBI,216.7,cas12f,1
CP017019|Cas12a|NCBI,22.8,cas3,1
AP028644|Cas12a|NCBI,176.3,DinG,1
AP028827|Cas12a|NCBI,111.9,DinG,1
CP017603|Cas12f|NCBI,72.9,cas12u,1
CU928162|Cas12b|NCBI,28.8,cas3,1
CP003597|Cas12a|NCBI,13.4,cas12c,1
CP126071|Cas12f|NCBI,213.9,cas12f,1
CP022530|Cas12a|NCBI,15.5,cas3h,1
AP023039|Cas12f|NCBI,152.6,cas12f,1
CP018109|Cas12b|NCBI,28.8,cas3,1
CP098695|Cas12b|NCBI,26.0,cas3,1
CP064295|Cas12a|NCBI,32.9,cas3,1
CP126676|Cas12a|NCBI,13.8,cas8b,1
CP092025|Cas12f|NCBI,215.2,cas12f,1
CP007452|Cas12f|NCBI,170.9,cas12u,1
CP002101|Cas12f|NCBI,240.7,cas12n,1
CP021683|Cas12b|NCBI,28.8,cas3,1
CP008903|Cas12f|NCBI,220.6,cas12f,1
AP027775|Cas12b|NCBI,28.7,cas3,1
CP003549|Cas12f|NCBI,318.0,csx3,1
CP044175|Cas12f|NCBI,215.2,cas12f,1
CP029566|Cas12f|NCBI,209.6,cas12f,1
CP054306|Cas12f|NCBI,816.6,cas12j,1
CP003945|Cas12f|NCBI,266.7,cas12f,1
CP011970|Cas12f|NCBI,115.5,cas12f,1
CP125003|Cas12b|NCBI,28.8,cas3,1
CP136572|Cas12f|NCBI,231.0,cas12f,1
CP061471|Cas12f|NCBI,218.1,cas12f,1
AP023036|Cas12f|NCBI,152.2,cas12f,1
CP009512|Cas12f|NCBI,31.2,cas3,1
CP085372|Cas12b|NCBI,28.8,cas3,1
AE010299|Cas12f|NCBI,224.7,cas12f,1
CP019870|Cas12f|NCBI,213.9,cas12f,1
CP051167|Cas12f|NCBI,265.3,cas12f,1
AP028639|Cas12a|NCBI,176.3,DinG,1
AP028102|Cas12a|NCBI,10.8,cas8e,1
CP000812|Cas12f|NCBI,118.4,cas12f,1
CP003906|Cas12f|NCBI,212.0,cas12f,1
AP028643|Cas12f|NCBI,175.7,DinG,1
CP083761|Cas12f|NCBI,128.6,cas12u,1
AP019780|Cas12f|NCBI,31.4,cas3,1
CP083869|Cas12b|NCBI,28.8,cas3,1
CP020426|Cas12f|NCBI,115.5,cas12f,1
CP013652|Cas12f|NCBI,185.7,cas12n,1
CP019225|Cas12f|NCBI,819.9,cas12j,1
CP131610|Cas12a|NCBI,27.1,cas3,1
BK056799|Cas12f|NCBI,233.8,cas12f,1
CP032905|Cas12f|NCBI,208.4,cas12n,1
CP013336|Cas12f|NCBI,176.2,DinG,1
CP021445|Cas12a|NCBI,22.0,cas3,1
CP098710|Cas12b|NCBI,26.0,cas3,1
CP056355|Cas12b|NCBI,28.8,cas3,1
CP051128|Cas12f|NCBI,134.9,cas12f,1
CP074675|Cas12f|NCBI,276.6,cas12f,1
CP065643|Cas12f|NCBI,15.2,cas13a,1
CP011456|Cas12f|NCBI,206.5,cas12f,1
AP026075|Cas12a|NCBI,22.8,cas3,1
CP123029|Cas12b|NCBI,25.5,cas3,1
CP071098|Cas12a|NCBI,177.2,DinG,1
AE000512|Cas12f|NCBI,162.7,cas12f,1
AP018288|Cas12f|NCBI,133.7,cas12f,1
CP075022|Cas12b|NCBI,126.7,DinG,1
CP007062|Cas12f|NCBI,209.0,cas12n,1
CP098714|Cas12b|NCBI,26.0,cas3,1
CP084647|Cas12b|NCBI,121.3,cas12f,1
AP019189|Cas12b|NCBI,28.8,cas3,1
CP033250|Cas12b|NCBI,28.8,cas3,1
CP073968|Cas12b|NCBI,28.8,cas3,1
CP014342|Cas12a|NCBI,75.2,cas12u,1
CP042908|Cas12f|NCBI,31.4,cas3,1
CP098691|Cas12b|NCBI,26.0,cas3,1
CP104526|Cas12b|NCBI,28.8,cas3,1
CP003723|Cas12f|NCBI,226.7,cas12n,1
CP003284|Cas12a|NCBI,12.1,csx3,1
CP039437|Cas12b|NCBI,126.0,DinG,1
CP000969|Cas12f|NCBI,162.7,cas12f,1
LS483488|Cas12f|NCBI,212.2,cas12f,1
CP023184|Cas12b|NCBI,26.0,cas3,1
BA000019|Cas12a|NCBI,15.7,cas5,1
CP012024|Cas12f|NCBI,227.7,cas12f,1
CP119968|Cas12f|NCBI,430.5,cas12f,1
CP040281|Cas12f|NCBI,43.1,cas3,1
CP011108|Cas12f|NCBI,162.7,cas12f,1
CP128459|Cas12f|NCBI,249.1,cas12f,1
CP019636|Cas12f|NCBI,343.1,cas12f,1
AP028837|Cas12a|NCBI,111.9,DinG,1
CP126297|Cas12b|NCBI,28.8,cas3,1
OV696605|Cas12a|NCBI,31.5,cas12u,1
CP009514|Cas12f|NCBI,31.4,cas3,1
CP051162|Cas12a|NCBI,76.3,cas12u,1
LR890288|Cas12b|NCBI,36.8,cas3,1
CP001600|Cas12a|NCBI,10.8,cas8e,1
CP010436|Cas12f|NCBI,212.0,cas12f,1
AP025732|Cas12a|NCBI,103.3,cas12u,1
CP009530|Cas12f|NCBI,78.4,cas12n,1
CP020466|Cas12a|NCBI,18.2,cas3,1
CP016106|Cas12a|NCBI,22.0,cas3,1
CP117825|Cas12f|NCBI,212.9,cas12n,1
CP123036|Cas12b|NCBI,25.5,cas3,1
BK024772|Cas12f|NCBI,246.0,cas12n,1
CP045913|Cas12a|NCBI,12.1,cas7,1
AP018178|Cas12f|NCBI,365.0,cas12f,1
CP133815|Cas12f|NCBI,213.9,cas12f,1
LR135169|Cas12a|NCBI,27.1,cas3,1
CP024698|Cas12a|NCBI,176.0,DinG,1
CP084637|Cas12b|NCBI,26.0,cas3,1
CP084642|Cas12b|NCBI,26.0,cas3,1
CP100500|Cas12b|NCBI,28.8,cas3,1
CP092014|Cas12b|NCBI,21.4,cas3,1
CP075731|Cas12b|NCBI,28.8,cas3,1
CP061470|Cas12f|NCBI,191.8,DinG,1
CP040553|Cas12a|NCBI,195.1,DinG,1
OY762011|Cas12f|NCBI,210.9,cas12f,1
OY762512|Cas12a|NCBI,154.3,cas12f,1
CP007013|Cas12f|NCBI,162.7,cas12f,1
CP089942|Cas12f|NCBI,288.9,cas12f,1
CP077702|Cas12f|NCBI,276.6,cas12f,1
CP057167|Cas12b|NCBI,28.8,cas3,1
CP014944|Cas12b|NCBI,36.9,cas3,1
CP137705|Cas12b|NCBI,28.8,cas3,1
CP032913|Cas12f|NCBI,215.7,cas12n,1
CP037968|Cas12f|NCBI,242.4,cas12f,1
CP013970|Cas12f|NCBI,288.9,cas12f,1
AP028119|Cas12a|NCBI,10.8,cas8e,1
CP129431|Cas12f|NCBI,223.6,cas12n,1
CP061476|Cas12f|NCBI,259.4,cas12f,1
CP063162|Cas12a|NCBI,20.7,cas10,1
CP027520|Cas12b|NCBI,28.9,cas3,1
CP040443|Cas12a|NCBI,11.7,cas12a,1
AP023042|Cas12f|NCBI,214.0,cas12n,1
AP019860|Cas12f|NCBI,101.9,cas12f,1
OY282386|Cas12f|NCBI,134.5,cas12f,1
CP099808|Cas12b|NCBI,26.0,cas3,1
CP066022|Cas12f|NCBI,223.6,cas12n,1
CP068114|Cas12a|NCBI,174.1,DinG,1
CP037801|Cas12f|NCBI,213.9,cas12f,1
AP018184|Cas12b|NCBI,923.1,cas12j,1
CP037802|Cas12f|NCBI,217.8,cas12f,1
CP047158|Cas12f|NCBI,217.3,cas12f,1
CP000240|Cas12f|NCBI,158.0,cas12f,1
CP027376|Cas12f|NCBI,28.8,cas3,1
AE000511|Cas12f|NCBI,212.0,cas12f,1
OY761015|Cas12f|NCBI,191.4,cas12f,1
CP053416|Cas12b|NCBI,116.3,DinG,1
CP125009|Cas12b|NCBI,28.8,cas3,1
CP122499|Cas12b|NCBI,28.8,cas3,1
FP565814|Cas12a|NCBI,14.9,csm2,1
CP011078|Cas12b|NCBI,26.0,cas3,1
CP126107|Cas12f|NCBI,50.7,cas3,1
OX638352|Cas12a|NCBI,134.8,cas12f,1
OY762010|Cas12f|NCBI,132.2,cas12f,1
OY762722|Cas12a|NCBI,19.5,cas3d,1
CP025045|Cas12f|NCBI,213.9,cas12f,1
AP018216|Cas12a|NCBI,15.7,cas5,1
CP098697|Cas12b|NCBI,26.0,cas3,1
CP051511|Cas12f|NCBI,214.1,cas12n,1
CP050195|Cas12b|NCBI,25.5,cas3,1
CP051434|Cas12f|NCBI,214.1,cas12n,1
AP024205|Cas12b|NCBI,28.8,cas3,1
AP018335|Cas12f|NCBI,202.2,cas12f,1
CP012713|Cas12a|NCBI,178.2,DinG,1
CP074205|Cas12f|NCBI,276.6,cas12f,1
CP021532|Cas12b|NCBI,28.8,cas3,1
LS483428|Cas12b|NCBI,124.1,DinG,1
CP031705|Cas12f|NCBI,1059.3,cas12k,1
OY782867|Cas12f|NCBI,-1.0,unknown,1
CP124995|Cas12b|NCBI,28.8,cas3,1
CP000768|Cas12f|NCBI,208.4,cas12f,1
CP137642|Cas12f|NCBI,207.0,cas12f,1
CP014749|Cas12f|NCBI,219.1,cas12f,1
CP128454|Cas12f|NCBI,193.5,cas12u,1
CP017980|Cas12b|NCBI,28.8,cas3,1
CP031941|Cas12f|NCBI,366.4,cas12f,1
LR778114|Cas12a|NCBI,82.0,cas12f,1
CP025800|Cas12b|NCBI,26.0,cas3,1
CP072359|Cas12f|NCBI,14.8,cas3,1
CP019116|Cas12f|NCBI,278.0,cas12f,1
CP046244|Cas12f|NCBI,91.7,cas12f,1
CP051206|Cas12f|NCBI,308.1,cas12f,1
KX119206|Cas12f|NCBI,212.0,cas12f,1
AP018318|Cas12f|NCBI,135.3,cas12u,1
CP126114|Cas12a|NCBI,52.8,cas3,1
CP080624|Cas12a|NCBI,18.8,cas4,1
CP100429|Cas12a|NCBI,175.6,DinG,1
CP133830|Cas12f|NCBI,212.8,cas12f,1
CP024701|Cas12f|NCBI,228.3,cas12n,1
CP003600|Cas12f|NCBI,207.5,cas12f,1
OX383078|Cas12a|NCBI,1272.8,cas12c,1
CP059374|Cas12f|NCBI,224.4,cas12f,1
CP010129|Cas12b|NCBI,28.8,cas3,1
CP051535|Cas12f|NCBI,212.5,cas12n,1
CP002219|Cas12f|NCBI,124.8,cas12u,1
CP092065|Cas12a|NCBI,49.6,cas3,1
CP034058|Cas12a|NCBI,16.0,csx3,1
CP028108|Cas12f|NCBI,225.1,cas12n,1
CP122690|Cas12b|NCBI,28.8,cas3,1
AP017295|Cas12a|NCBI,19.0,cas4,1
CP020380|Cas12f|NCBI,212.8,cas12f,1
CP027403|Cas12f|NCBI,208.4,cas12f,1
CP048915|Cas12b|NCBI,25.5,cas3,1
CP126072|Cas12f|NCBI,209.9,cas12f,1
CP007141|Cas12f|NCBI,152.5,cas12f,1
CP030369|Cas12a|NCBI,14.9,csm2,1
CP117271|Cas12f|NCBI,31.2,cas3,1
CP072374|Cas12a|NCBI,19.6,cas3h,1
LT838272|Cas12a|NCBI,19.0,cas3h,1
AP013354|Cas12f|NCBI,212.0,cas12f,1
OY762257|Cas12f|NCBI,86.2,cas12u,1
BK030888|Cas12f|NCBI,238.5,cas12f,1
CP091409|Cas12b|NCBI,28.8,cas3,1
CP117964|Cas12f|NCBI,213.5,cas12n,1
CP003408|Cas12f|NCBI,161.4,cas12f,1
OY729511|Cas12f|NCBI,14.4,cas2,1
KX119174|Cas12f|NCBI,212.0,cas12f,1
OR797031|Cas12a|NCBI,9.5,cas8e,1
CP086491|Cas12a|NCBI,9.5,cas8e,1
CP021934|Cas12f|NCBI,176.4,DinG,1
CP042267|Cas12f|NCBI,215.4,cas12f,1
CP003905|Cas12f|NCBI,212.0,cas12f,1
CP076097|Cas12f|NCBI,276.6,cas12f,1
CP116159|Cas12b|NCBI,28.8,cas3,1
CP126110|Cas12a|NCBI,51.7,cas3,1
CP028529|Cas12f|NCBI,202.9,cas12f,1
CP089934|Cas12f|NCBI,288.9,cas12f,1
CP091155|Cas12b|NCBI,28.8,cas3,1
LS483495|Cas12b|NCBI,123.3,DinG,1
CP024700|Cas12a|NCBI,231.3,cas12n,1
CP024705|Cas12f|NCBI,228.4,cas12n,1
CP133831|Cas12a|NCBI,22.0,cas3,1
CP035913|Cas12a|NCBI,16.3,csn2,1
CP058250|Cas12f|NCBI,186.7,cas12n,1
CP086471|Cas12a|NCBI,9.5,cas8e,1
CP028325|Cas12f|NCBI,212.2,cas12f,1
AP028832|Cas12a|NCBI,111.9,DinG,1
CP046009|Cas12b|NCBI,28.8,cas3,1
OU701459|Cas12a|NCBI,19.7,cas3,1
CP001291|Cas12f|NCBI,216.4,cas12f,1
BK017243|Cas12f|NCBI,241.0,cas12f,1
CP028578|Cas12b|NCBI,28.8,cas3,1
CP091644|Cas12f|NCBI,215.2,cas12f,1
CP047469|Cas12b|NCBI,28.8,cas3,1
AP013355|Cas12f|NCBI,212.0,cas12f,1
CP003591|Cas12f|NCBI,270.0,cas12f,1
CP072858|Cas12b|NCBI,28.8,cas3,1
AP026673|Cas12b|NCBI,30.9,cas3,1
CP061473|Cas12a|NCBI,202.5,DinG,1
CP075336|Cas12a|NCBI,28.6,cas3,1
CP003001|Cas12f|NCBI,158.7,cas12f,1
CP009277|Cas12f|NCBI,220.1,cas12f,1
CP024785|Cas12a|NCBI,184.5,cas12f,1
CP009518|Cas12a|NCBI,23.3,csa3,1
CP082600|Cas12b|NCBI,126.0,DinG,1
CP029975|Cas12a|NCBI,9.5,cas8e,1
AP014642|Cas12b|NCBI,923.5,cas12j,1
LR782231|Cas12b|NCBI,28.8,cas3,1
CP074206|Cas12f|NCBI,276.6,cas12f,1
AP025232|Cas12a|NCBI,18.3,csx19,1
CP086338|Cas12b|NCBI,28.8,cas3,1
CP104851|Cas12b|NCBI,25.5,cas3,1
CP128449|Cas12f|NCBI,193.5,cas12u,1
CP002070|Cas12f|NCBI,244.8,cas12n,1
CP025074|Cas12f|NCBI,248.5,cas12f,1
CP114337|Cas12b|NCBI,28.8,cas3,1
BK023444|Cas12f|NCBI,231.3,cas12f,1
AP026503|Cas12b|NCBI,28.8,cas3,1
AP028641|Cas12f|NCBI,175.3,DinG,1
CP084641|Cas12b|NCBI,26.0,cas3,1
CP099464|Cas12f|NCBI,262.8,cas12f,1
AP027818|Cas12b|NCBI,36.8,cas3,1
CP106849|Cas12a|NCBI,10.8,cas8e,1
CP092062|Cas12a|NCBI,10.8,cas8e,1
CP139957|Cas12f|NCBI,211.0,cas12f,1
CP036177|Cas12b|NCBI,28.8,cas3,1
CP099809|Cas12b|NCBI,26.0,cas3,1
CP098724|Cas12b|NCBI,26.0,cas3,1
AP018174|Cas12f|NCBI,285.5,cas12j,1
CP025281|Cas12f|NCBI,215.2,cas12f,1
CP125039|Cas12b|NCBI,28.8,cas3,1
AP028848|Cas12a|NCBI,9.5,cas8e,1
CP085923|Cas12f|NCBI,213.2,cas12f,1
CP032473|Cas12f|NCBI,212.2,cas12f,1
CP000117|Cas12a|NCBI,16.0,csx3,1
CP026831|Cas12b|NCBI,28.9,cas3,1
CP073589|Cas12b|NCBI,28.8,cas3,1
CP009539|Cas12b|NCBI,26.0,cas3,1
CP140504|Cas12b|NCBI,28.8,cas3,1
AP028854|Cas12a|NCBI,9.5,cas8e,1
AP018316|Cas12f|NCBI,324.7,cas12f,1
CP038860|Cas12f|NCBI,198.3,DinG,1
CP019961|Cas12b|NCBI,28.8,cas3,1
CP037821|Cas12f|NCBI,213.9,cas12f,1
AP028115|Cas12a|NCBI,10.8,cas8e,1
CP085053|Cas12f|NCBI,276.6,cas12f,1
CP032663|Cas12f|NCBI,293.5,cas12f,1
CP099813|Cas12b|NCBI,26.0,cas3,1
CP074211|Cas12b|NCBI,-1.0,unknown,1
CP026721|Cas12a|NCBI,30.0,cas3h,1
CP003653|Cas12f|NCBI,304.9,cas12f,1
OY771309|Cas12f|NCBI,172.3,cas12f,1
AP028123|Cas12a|NCBI,10.8,cas8e,1
CP020378|Cas12f|NCBI,212.8,cas12f,1
CP043334|Cas12b|NCBI,25.5,cas3,1
CP076098|Cas12f|NCBI,276.6,cas12f,1
CP085717|Cas12f|NCBI,154.3,cas12u,1
CP002351|Cas12a|NCBI,31.4,cas3h,1
CP009509|Cas12f|NCBI,39.2,csa3,1
CP063311|Cas12f|NCBI,1143.7,cas12k,1
CP118396|Cas12f|NCBI,144.3,cas12f,1
CP003083|Cas12f|NCBI,166.5,cas12f,1
AP017375|Cas12a|NCBI,21.4,cas4,1
CP009510|Cas12f|NCBI,31.4,cas3,1
CP037805|Cas12f|NCBI,213.9,cas12f,1
CP133834|Cas12f|NCBI,209.0,cas12f,1
BK021901|Cas12a|NCBI,87.6,cas12f,1
CP007633|Cas12a|NCBI,16.4,csa3,1
CP043947|Cas12a|NCBI,9.5,cas8e,1
CP098701|Cas12b|NCBI,26.0,cas3,1
CP012321|Cas12f|NCBI,209.6,cas12f,1
CP092419|Cas12b|NCBI,923.5,cas12j,1
CP074276|Cas12f|NCBI,276.6,cas12f,1
CP037823|Cas12f|NCBI,115.5,cas12f,1
CP011484|Cas12f|NCBI,210.5,cas12f,1
CP057163|Cas12b|NCBI,28.8,cas3,1
CP124543|Cas12f|NCBI,70.8,cas12f,1
CP032476|Cas12f|NCBI,209.5,cas12f,1
CP017029|Cas12f|NCBI,215.2,cas12f,1
CP011482|Cas12f|NCBI,213.0,cas12n,1
CP035676|Cas12b|NCBI,116.0,DinG,1
CP086511|Cas12a|NCBI,9.5,cas8e,1
CP003096|Cas12a|NCBI,15.5,cas3,1
CP128609|Cas12b|NCBI,28.8,cas3,1
OY764061|Cas12a|NCBI,13.0,cas12f,1
AP025621|Cas12f|NCBI,47.8,cas3,1
CP047242|Cas12a|NCBI,16.0,csx3,1
CP018103|Cas12b|NCBI,28.8,cas3,1
CP064923|Cas12a|NCBI,19.5,cas4,1
CP026681|Cas12f|NCBI,124.0,cas12f,1
AP028110|Cas12a|NCBI,10.8,cas8e,1
CP020559|Cas12f|NCBI,72.9,cas12u,1
OX639973|Cas12f|NCBI,209.9,cas12f,1
CP097213|Cas12b|NCBI,28.8,cas3,1
CP030361|Cas12a|NCBI,14.9,csm2,1
CP074272|Cas12f|NCBI,276.6,cas12f,1
AP028843|Cas12a|NCBI,9.5,cas8e,1
CP037799|Cas12f|NCBI,115.5,cas12f,1
CP071094|Cas12f|NCBI,207.2,cas12n,1
CP026324|Cas12f|NCBI,212.0,cas12f,1
CP132144|Cas12f|NCBI,213.9,cas12f,1
CP083877|Cas12b|NCBI,28.8,cas3,1
CP017025|Cas12a|NCBI,215.2,cas12f,1
CP130144|Cas12f|NCBI,603.9,cas12j,1
OY762947|Cas12f|NCBI,88.2,cas12u,1
CP140466|Cas12b|NCBI,28.8,cas3,1
AP018180|Cas12f|NCBI,647.8,cas12k,1
CP076327|Cas12f|NCBI,276.6,cas12f,1
CP071065|Cas12f|NCBI,305.5,cas12k,1
KU516152|Cas12a|NCBI,2192.4,cas12e,1
CP023834|Cas12b|NCBI,28.8,cas3,1
HE964772|Cas12a|NCBI,27.7,cas3,1
CP005586|Cas12f|NCBI,207.7,cas12f,1
CP064879|Cas12f|NCBI,419.0,cas12f,1
CP047197|Cas12f|NCBI,215.2,cas12f,1
KF705206|Cas12a|NCBI,9.5,cas8e,1
CP048371|Cas12b|NCBI,28.8,cas3,1
CP003659|Cas12a|NCBI,14.1,cas4,1
LR890603|Cas12b|NCBI,36.8,cas3,1
CP094080|Cas12f|NCBI,210.7,cas12n,1
FN668943|Cas12f|NCBI,190.9,cas12n,1
CP032474|Cas12f|NCBI,212.2,cas12f,1
CP129105|Cas12f|NCBI,208.2,cas12n,1
BK050961|Cas12f|NCBI,228.3,cas12f,1
CP034952|Cas12f|NCBI,75.6,cas12u,1
CP012036|Cas12a|NCBI,13.8,cas12f,1
CP000679|Cas12f|NCBI,116.3,cas12u,1
CP054232|Cas12b|NCBI,28.8,cas3,1
CP042893|Cas12b|NCBI,28.8,cas3,1
OY754364|Cas12b|NCBI,28.8,cas3,1
AP028842|Cas12a|NCBI,111.9,DinG,1
BK017448|Cas12f|NCBI,238.4,cas12f,1
CP115913|Cas12f|NCBI,133.1,cas12f,1
